https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","No. of Through Lanes (Log Dir.)","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"977758","1","Complete","977758","977758","41.10755200","-73.42191400","3473921","Norwalk","103","103","Norwalk","2022-09-18","2022","9","September","18","1","Sunday","19:43:00","19","2200036898","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","14.91","1","1-N","1-N","","Woodbury","25.0","Feet","E","41.10755200","-73.42191400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M052","2022-10-02 10:36:12.0","C","Closed","2022-10-02 10:38:10.0","","4","15300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"978264","1","Complete","978264","978264","41.12598700","-73.44198200","3474427","Norwalk","103","103","Norwalk","2022-09-23","2022","9","September","23","6","Friday","16:45:00","16","2200037688","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.92","0672","PONUS AV","PONUS AV","","Cornwall Rd.","100.0","Feet","E","41.12598700","-73.44198200","18","Other Non-Fixed Object","97","Other","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","D034","2022-10-03 18:55:07.0","O","Open","2022-10-03 19:00:13.0","","2","3400","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"978553","1","Complete","978553","978553","41.11988000","-73.42548000","3474716","Norwalk","103","103","Norwalk","2022-10-04","2022","10","October","4","3","Tuesday","07:42:00","7","2200039247","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.27","0816","SPRING HILL AV","SPRING HILL AV","","Hill Street","1.0","TenthsofMile","N","41.11988000","-73.42548000","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","7","Crossover-Related","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","C034","2022-10-04 13:39:48.0","O","Open","2022-10-04 13:47:35.0","","2","3100","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"981631","1","Complete","981631","981631","41.15081900","-73.44670600","3477794","Norwalk","103","103","Norwalk","2022-10-07","2022","10","October","7","6","Friday","14:22:00","14","2200039760","O","Property Damage Only","O","No Apparent Injury (O)","1","1","1","4","Local","1.89","0794","SILVERMINE AV","SILVERMINE AV","RIVER RD","# 194 Perry Ave.","100.0","Feet","W","41.15081900","-73.44670600","10","Pedalcycle/Pedalcyclist","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","P022","2022-10-14 11:58:39.0","C","Closed","2022-10-14 12:04:08.0","","2","2400","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"986068","1","Complete","986068","986068","41.13025200","-73.41319700","3482231","Norwalk","103","103","Norwalk","2022-10-19","2022","10","October","19","4","Wednesday","15:05:00","15","2200041720","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.36","0927","WEST ROCKS RD","WEST ROCKS RD","","Blue Mountain Rd","10.0","Feet","N","41.13025200","-73.41319700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V011","2022-10-28 08:43:37.0","C","Closed","2022-10-28 08:49:11.0","","2","5900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"987921","1","Complete","987921","987921","41.12200000","-73.40439000","3483114","Norwalk","103","103","Norwalk","2022-10-29","2022","10","October","29","7","Saturday","13:01:00","13","2200043532","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","2","2","USRoute","16.78","1","1-N","1-N","DRY HILL RD","","","","","41.12200000","-73.40439000","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","2","Trafficway, Not on Road","CT0010300","Norwalk PD","W022","2022-10-31 13:58:09.0","C","Closed","2022-10-31 14:05:44.0","","4","21100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"987969","1","Complete","987969","987969","41.12144000","-73.41382000","3483162","Norwalk","103","103","Norwalk","2022-10-01","2022","10","October","1","7","Saturday","18:40:00","18","2200038895","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","3","State","0.01","123","123-N","123-N","","Main St","30.0","Feet","W","41.12144000","-73.41382000","9","Pedestrian","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","7","Crossover-Related","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","D019","2022-10-31 16:35:39.0","C","Closed","2022-10-31 16:37:47.0","","2","12100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"987987","1","Complete","987987","987987","41.12409000","-73.42092000","3483180","Norwalk","103","103","Norwalk","2022-10-24","2022","10","October","24","2","Monday","19:09:00","19","2200042621","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.16","0139","CATHERINE ST","CATHERINE ST","GRAND ST NO 1","","","","","41.12409000","-73.42092000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V008","2022-10-31 17:07:09.0","C","Closed","2022-10-31 17:09:02.0","","2","5200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"990200","1","Complete","990200","990200","41.09478400","-73.43189700","3485393","Norwalk","103","103","Norwalk","2022-10-24","2022","10","October","24","2","Monday","18:51:00","18","2200042619","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.67","299","FLAX HILL RD","FLAX HILL RD","WOODLAWN AV","","","","","41.09478400","-73.43189700","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","12","Acceleration / Deceleration Lane","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S038","2022-11-05 20:59:00.0","C","Closed","2022-11-05 21:03:33.0","","2","8700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"992741","1","Complete","992741","992741","41.08852400","-73.41506300","3487932","Norwalk","103","103","Norwalk","2022-10-27","2022","10","October","27","5","Thursday","07:02:00","7","2200043061","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.11","0785","SHERIDEN ST","SHERIDEN ST","WOODWARD AV NO 2","","","","","41.08852400","-73.41506300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L026","2022-11-13 07:03:35.0","C","Closed","2022-11-13 07:12:19.0","","2","3772","7","LOCAL - NEW HPMS","2","Urban"
"995156","1","Complete","995156","995156","41.11205000","-73.41637600","3490347","Norwalk","103","103","Norwalk","2022-11-10","2022","11","November","10","5","Thursday","22:16:00","22","2200045673","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.76","919","WEST AV","WEST AV","","Maple St","150.0","Feet","N","41.11205000","-73.41637600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B032","2022-11-20 18:00:10.0","C","Closed","2022-11-20 18:02:23.0","","4","12100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"999678","1","Complete","999678","999678","41.10521500","-73.42904800","3493877","Norwalk","103","103","Norwalk","2022-11-30","2022","11","November","30","4","Wednesday","06:45:00","6","2200048617","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","2","USRoute","14.50","1","1-N","1-N","CEDAR ST","","","","","41.10521500","-73.42904800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L026","2022-12-02 02:56:29.0","O","Open","2022-12-02 03:02:16.0","","4","18300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1001292","1","Complete","1001292","1001292","41.10523100","-73.41953300","3495491","Norwalk","103","103","Norwalk","2022-11-10","2022","11","November","10","5","Thursday","19:21:00","19","2200045654","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.26","919","WEST AV","WEST AV","","Reed Street","350.0","TenthsofMile","N","41.10523100","-73.41953300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","12","Acceleration / Deceleration Lane","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","1","Trafficway, On Road","CT0010300","Norwalk PD","N003","2022-12-06 17:34:47.0","C","Closed","2022-12-06 17:38:18.0","","5","35000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1001586","1","Complete","1001586","1001586","41.10663200","-73.44198400","3495785","Norwalk","103","103","Norwalk","2022-11-28","2022","11","November","28","2","Monday","09:10:00","9","2200048308","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","","","","","","180 GIILLIES LANE ","","scribner avenue","370.0","Feet","E","41.10663200","-73.44198400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","A017","2022-12-07 12:20:38.0","C","Closed","2022-12-07 12:24:31.0","","","","","","",""
"1003351","1","Complete","1003351","1003351","41.09927000","-73.42170000","3497550","Norwalk","103","103","Norwalk","2022-06-11","2022","6","June","11","7","Saturday","09:28:00","9","2200022126","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.08","0909","WASHINGTON ST","WASHINGTON ST","","Martin Luther King Dr","100.0","Feet","E","41.09927000","-73.42170000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","15","Service or Rest Area","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","4","Parking Lot","CT0010300","Norwalk PD","G013","2022-12-13 12:05:09.0","C","Closed","2022-12-13 12:11:01.0","","","","","","",""
"1003482","1","Complete","1003482","1003482","41.09548900","-73.44983900","3497681","Norwalk","103","103","Norwalk","2022-12-11","2022","12","December","11","1","Sunday","18:05:00","18","2200050404","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","","","","","","CONNECTICUT AV","","Richards Avenue","230.0","Feet","E","41.09548900","-73.44983900","9","Pedestrian","88","Not Applicable","97","Other","8","Blowing Snow","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","R028","2022-12-13 16:44:20.0","O","Open","2022-12-13 16:44:47.0","","","","","","",""
"1005790","1","Complete","1005790","1005790","41.12007800","-73.40730100","3499988","Norwalk","103","103","Norwalk","2022-12-20","2022","12","December","20","3","Tuesday","11:18:00","11","2200051870","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.08","0251","EAST AV NO 1","EAST AV NO 1","","Park Hill Ave.","50.0","Feet","N","41.12007800","-73.40730100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","P022","2022-12-21 07:39:02.0","O","Open","2022-12-21 07:40:19.0","","3","16400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1008490","1","Complete","1008490","1008490","41.09922900","-73.41880800","3502687","Norwalk","103","103","Norwalk","2022-12-16","2022","12","December","16","6","Friday","19:44:00","19","2200051299","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","4","Local","0.01","0599","NORTH MAIN ST","NORTH MAIN ST","","WASHINGTON ST","10.0","Feet","N","41.09922900","-73.41880800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","6","Dark-Unknown Lighting","99","Unknown","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","C036","2023-01-01 23:17:00.0","C","Closed","2023-01-01 23:20:50.0","","2","13500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1014624","1","Complete","1014624","1014624","41.10196500","-73.41982100","3508820","Norwalk","103","103","Norwalk","2023-01-05","2023","1","January","5","5","Thursday","18:03:00","18","2300000852","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","2","0","4","Local","0.04","919","WEST AV","WEST AV","PINE ST","","","","N","41.10196500","-73.41982100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M042","2023-01-16 22:15:39.0","C","Closed","2023-01-16 22:24:29.0","","5","34800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1015308","1","Complete","1015308","1015308","41.12162600","-73.41364400","3509504","Norwalk","103","103","Norwalk","2021-07-23","2021","7","July","23","6","Friday","09:59:00","9","2100032272","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","3","State","0.00","123","123-N","123-N","1-N","","","","","41.12162600","-73.41364400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L018","2023-01-19 10:32:22.0","C","Closed","2023-01-19 10:34:42.0","","2","12100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1017607","1","Complete","1017607","1017607","41.12112200","-73.41324000","3511803","Norwalk","103","103","Norwalk","2023-01-19","2023","1","January","19","5","Thursday","18:01:00","18","2300003563","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","2","1","0","4","Local","0.19","0526","MAIN ST","MAIN ST","","Cross St.","150.0","Feet","S","41.12112200","-73.41324000","14","Motor Vehicle in Operation","1","Front to rear","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","D022","2023-01-27 19:35:41.0","C","Closed","2023-01-27 19:36:41.0","","2","7000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1017608","1","Complete","1017608","1017608","41.09892100","-73.42787300","3511804","Norwalk","103","103","Norwalk","2023-01-22","2023","1","January","22","1","Sunday","18:21:00","18","2300004103","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.18","851","TAYLOR AV","TAYLOR AV","KEITH ST","","","","","41.09892100","-73.42787300","14","Motor Vehicle in Operation","97","Other","1","On Roadway","6","Freezing Rain or Freezing Drizzle","88","Not Applicable","5","Dark-Not Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","5","Road Surface Condition (wet, icy, snow, slush, etc.)","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M046","2023-01-27 19:33:06.0","C","Closed","2023-01-27 19:36:43.0","","2","6300","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"1019307","1","Complete","1019307","1019307","41.10452900","-73.42866100","922080","Norwalk","103","103","Norwalk","2022-03-25","2022","3","March","25","6","Friday","22:23:00","22","2200130246","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","1","Interstate","15.01","95","95-N","95-N","","Exit 14 Off Ramp","150.0","Feet","S","41.10452900","-73.42866100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0749","2023-02-03 02:13:42.0","C","Closed","2023-02-03 02:18:52.0","2200130230","6","146900","1","INTERSTATE - NEW HPMS","2","Urban"
"1020305","1","Complete","1020305","1020305","41.12633800","-73.42076400","3514501","Norwalk","103","103","Norwalk","2023-02-05","2023","2","February","5","1","Sunday","07:15:00","7","2300006932","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","3","State","0.52","123","123-N","123-N","","New Cannan Ave","300.0","Feet","S","41.12633800","-73.42076400","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","8","Driveway Access","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","2","Trafficway, Not on Road","CT0010300","Norwalk PD","V007","2023-02-07 14:05:41.0","O","Open","2023-02-07 14:10:56.0","","2","10400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1020325","1","Complete","1020325","1020325","41.10516000","-73.40434000","3514521","Norwalk","103","103","Norwalk","2022-12-08","2022","12","December","8","5","Thursday","07:47:00","7","2200049897","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.18","298","FITCH ST","FITCH ST","","east ave","111.0","Feet","E","41.10516000","-73.40434000","14","Motor Vehicle in Operation","2","Front to front","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","3","Backup Due to Regular Congestion","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","Z006","2023-02-07 15:19:54.0","C","Closed","2023-02-07 15:21:35.0","","2","7769","7","LOCAL - NEW HPMS","2","Urban"
"1020942","1","Complete","1020942","1020942","41.09895000","-73.40081000","3515138","Norwalk","103","103","Norwalk","2022-06-11","2022","6","June","11","7","Saturday","20:09:00","20","2200022207","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.26","0297","FIRST ST","FIRST ST","","Gregory Blvd","35.0","Feet","W","41.09895000","-73.40081000","9","Pedestrian","88","Not Applicable","99","Unknown","1","Clear","88","Not Applicable","3","Dusk","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L021","2023-02-09 17:26:58.0","C","Closed","2023-02-09 17:33:39.0","","2","3000","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"1031063","1","Complete","1031063","1031063","41.12579500","-73.41031500","3525251","Norwalk","103","103","Norwalk","2023-02-10","2023","2","February","10","6","Friday","08:10:00","8","2300007885","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","4","Local","0.00","907","WARD ST","WARD ST","CANNON ST","","","","","41.12579500","-73.41031500","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","C034","2023-03-14 11:07:41.0","C","Closed","2023-03-14 11:11:06.0","","2","6700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1032626","1","Complete","1032626","1032626","41.08509100","-73.42611500","3526813","Norwalk","103","103","Norwalk","2023-03-17","2023","3","March","17","6","Friday","17:55:00","17","2300014832","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.34","0272","ELY AV NO 1","ELY AV NO 1","","Moscariello Place ","261.0","","N","41.08509100","-73.42611500","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","8","Driveway Access","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","2","Trafficway, Not on Road","CT0010300","Norwalk PD","H026","2023-03-20 17:05:04.0","C","Closed","2023-03-20 17:09:47.0","","2","2359","7","LOCAL - NEW HPMS","2","Urban"
