https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180305
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","No. of Through Lanes (Log Dir.)","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"1106177","1","Complete","1106177","1106177","41.10061700","-73.42978000","3598379","Norwalk","103","103","Norwalk","2023-11-12","2023","11","November","12","1","Sunday","18:45:00","18","2300067784","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.19","572","MORTON ST","MORTON ST","AVENUE A NO 2","","","","","41.10061700","-73.42978000","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B035","2023-11-23 16:16:51.0","C","Closed","2023-11-23 16:23:58.0","","2","3653","7","LOCAL - NEW HPMS","2","Urban"
"1109409","1","Complete","1109409","1109409","41.10754900","-73.41334800","3601611","Norwalk","103","103","Norwalk","2023-11-21","2023","11","November","21","3","Tuesday","11:33:00","11","2300069552","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","","","","","","61 CRESCENT ST","","Science Rd","245.0","Feet","E","41.10754900","-73.41334800","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","13","Non-Highway Work","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","D036","2023-12-02 12:14:56.0","C","Closed","2023-12-02 12:15:28.0","","","","","","",""
"1110743","1","Complete","1110743","1110743","41.12295600","-73.40293400","3602945","Norwalk","103","103","Norwalk","2023-11-29","2023","11","November","29","4","Wednesday","16:59:00","16","2300071043","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","16.78","1","1-N","1-N","DRY HILL RD","","","","","41.12295600","-73.40293400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B025","2023-12-07 15:15:48.0","C","Closed","2023-12-07 15:24:56.0","","4","21100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1112513","1","Complete","1112513","1112513","41.10619500","-73.42626200","3604715","Norwalk","103","103","Norwalk","2023-10-27","2023","10","October","27","6","Friday","10:47:00","10","2300064260","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","14.67","1","1-N","1-N","FAIRFIELD AV","","","","","41.10619500","-73.42626200","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","O007","2023-12-13 11:49:30.0","C","Closed","2023-12-13 11:55:49.0","","4","18300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1112514","1","Complete","1112514","1112514","41.10590000","-73.41950000","3604716","Norwalk","103","103","Norwalk","2023-11-20","2023","11","November","20","2","Monday","07:33:00","7","2300069251","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.30","919","WEST AV","WEST AV","I-95 ON RAMP  95-N-316","","","","","41.10590000","-73.41950000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","3","Glare","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M039","2023-12-13 11:53:27.0","C","Closed","2023-12-13 11:55:51.0","","1","10700","1","INTERSTATE - NEW HPMS","2","Urban"
"1114257","1","Complete","1114257","1114257","41.08368500","-73.42725500","3606459","Norwalk","103","103","Norwalk","2023-12-12","2023","12","December","12","3","Tuesday","16:44:00","16","2300073608","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","4","Local","0.45","272","ELY AV NO 1","ELY AV NO 1","","Roodner Court","90.0","Feet","N","41.08368500","-73.42725500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","O009","2023-12-19 14:54:02.0","C","Closed","2023-12-19 14:57:59.0","","2","2726","7","LOCAL - NEW HPMS","2","Urban"
"1115041","1","Complete","1115041","1115041","41.11006900","-73.41794100","3607243","Norwalk","103","103","Norwalk","2023-12-21","2023","12","December","21","5","Thursday","06:29:00","6","2300075275","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.08","1123","CONNECTICUT AV","CONNECTICUT AV","WEST AV","","","","","41.11006900","-73.41794100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B034","2023-12-22 05:21:01.0","C","Closed","2023-12-22 05:26:45.0","","4","20500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1117794","1","Complete","1117794","1117794","41.12522953","-73.40223207","3609996","Norwalk","103","103","Norwalk","2023-12-11","2023","12","December","11","2","Monday","16:14:00","16","2300073382","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.17","0247","DRY HILL RD","DRY HILL RD","MERRILL RD","","","","","41.12522953","-73.40223207","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V010","2023-12-30 16:43:45.0","C","Closed","2023-12-30 16:49:32.0","","2","3126","7","LOCAL - NEW HPMS","2","Urban"
"1119493","1","Complete","1119493","1119493","41.08406599","-73.42696418","3611695","Norwalk","103","103","Norwalk","2023-12-21","2023","12","December","21","5","Thursday","21:31:00","21","2300075467","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.42","272","ELY AV NO 1","ELY AV NO 1","TESTA PL","","","","","41.08406599","-73.42696418","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M052","2024-01-04 19:55:05.0","C","Closed","2024-01-04 20:01:36.0","","2","2726","7","LOCAL - NEW HPMS","2","Urban"
"1119706","1","Complete","1119706","1119706","41.09821100","-73.42249800","3611908","Norwalk","103","103","Norwalk","2023-11-07","2023","11","November","7","3","Tuesday","05:00:00","5","2300066725","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.29","1043","DR MARTIN LTHR KING JR DR","DR MARTIN LTHR KING JR DR","MADISON ST","","","","","41.09821100","-73.42249800","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","E007","2024-01-05 12:36:01.0","C","Closed","2024-01-05 12:38:22.0","","4","13700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1162660","1","Complete","1162660","1162660","41.11600000","-73.41430000","3654855","Norwalk","103","103","Norwalk","2023-12-16","2023","12","December","16","7","Saturday","12:51:00","12","2300074353","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","","","","","","WEST AV","","West Ave","100.0","Feet","E","41.11600000","-73.41430000","18","Other Non-Fixed Object","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","15","Service or Rest Area","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0010300","Norwalk PD","B027","2024-05-29 14:23:32.0","C","Closed","2024-05-29 14:25:16.0","","","","","","",""
